,P7,O1,O2,P8,TIME
2840,4591.795,3948.718,3874.359,4252.821,1604691905.14
2841,4600.0,3955.385,3884.103,4269.744,1604691905.1477
2842,4591.795,3949.744,3884.103,4269.231,1604691905.1555
2843,4584.103,3941.538,3876.923,4265.128,1604691905.1632
2844,4589.231,3942.051,3877.436,4265.641,1604691905.1711
2845,4588.205,3942.051,3875.385,4256.923,1604691905.1788
2846,4588.718,3941.538,3866.154,4249.231,1604691905.1867
2847,4597.949,3946.154,3862.564,4247.692,1604691905.1945
2848,4594.359,3944.103,3863.077,4240.0,1604691905.2023
2849,4582.051,3933.846,3861.026,4234.872,1604691905.2101
2850,4580.513,3931.795,3865.128,4243.59,1604691905.2179
2851,4588.205,3937.949,3870.256,4248.205,1604691905.2256
2852,4589.744,3935.897,3868.205,4246.667,1604691905.2335
2853,4585.641,3934.359,3869.231,4252.821,1604691905.2413
2854,4592.308,3941.538,3871.795,4255.897,1604691905.2493
2855,4601.026,3941.026,3864.103,4246.667,1604691905.2571
2856,4595.385,3937.949,3861.538,4244.615,1604691905.265
2857,4591.282,3945.128,3871.282,4253.846,1604691905.2729
2858,4595.897,3950.256,3871.795,4255.385,1604691905.2807
2859,4596.923,3949.231,3866.154,4252.821,1604691905.2886
2860,4594.359,3949.231,3872.821,4259.487,1604691905.2965
2861,4597.436,3949.744,3878.974,4265.641,1604691905.3043
2862,4602.564,3948.718,3873.846,4264.103,1604691905.3122
2863,4601.538,3951.282,3869.744,4261.538,1604691905.32
2864,4597.436,3952.821,3872.308,4264.103,1604691905.3278
2865,4598.974,3947.692,3873.333,4263.59,1604691905.3356
2866,4606.667,3949.231,3874.872,4263.59,1604691905.3433
2867,4606.154,3958.974,3878.974,4266.154,1604691905.3511
2868,4601.026,3963.59,3876.923,4265.641,1604691905.3588
2869,4600.513,3955.897,3867.692,4263.59,1604691905.3667
2870,4604.615,3954.872,3868.205,4269.744,1604691905.3744
2871,4606.667,3961.026,3874.359,4274.359,1604691905.3822
2872,4605.128,3958.974,3874.872,4272.308,1604691905.3899
2873,4603.59,3956.41,3879.487,4277.949,1604691905.3978
2874,4601.538,3953.846,3882.564,4282.051,1604691905.4057
2875,4598.974,3948.205,3874.872,4271.282,1604691905.4136
2876,4602.051,3948.205,3873.333,4266.667,1604691905.4214
2877,4599.487,3949.744,3875.385,4266.667,1604691905.4293
2878,4592.308,3943.077,3866.667,4253.846,1604691905.4371
2879,4595.385,3941.538,3862.051,4245.641,1604691905.4451
2880,4604.103,3945.641,3866.667,4250.256,1604691905.4529
2881,4600.513,3942.564,3864.615,4248.718,1604691905.4608
2882,4588.205,3940.513,3863.59,4247.692,1604691905.4686
2883,4584.615,3943.59,3873.846,4260.0,1604691905.4765
2884,4591.282,3943.077,3879.487,4266.154,1604691905.4844
2885,4598.462,3947.692,3877.436,4261.538,1604691905.4922
2886,4601.026,3950.769,3878.974,4264.615,1604691905.5
2887,4598.974,3944.615,3879.487,4267.179,1604691905.5077
2888,4597.949,3941.026,3873.333,4257.949,1604691905.5155
2889,4597.949,3941.026,3864.615,4250.769,1604691905.5233
2890,4592.308,3936.41,3863.59,4250.769,1604691905.5311
2891,4583.077,3934.359,3864.615,4247.692,1604691905.5388
2892,4584.103,3938.974,3863.59,4246.154,1604691905.5466
2893,4591.282,3944.615,3868.718,4252.821,1604691905.5543
2894,4592.308,3947.179,3872.308,4255.897,1604691905.5622
2895,4594.872,3951.282,3871.795,4256.923,1604691905.5699
2896,4601.538,3953.846,3877.436,4263.59,1604691905.5777
2897,4601.026,3951.795,3882.051,4268.205,1604691905.5854
